internal_id,official_code,official_code_normalized,province_code,province_name,region_name,region_type,display_name,geometry_source_name,geometry_source_id,alternative_names,autonomous_status,geometry_available,match_status,notes
gb-22746128B43405552393366,,,,,Pekalongan,Unresolved,Pekalongan,Pekalongan,22746128B43405552393366,Kota Pekalongan | Jawa Tengah | 33.75; Pekalongan | Jawa Tengah | 33.26,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B44055596539945,14.04,14.04,14,Riau,Pelalawan,Kabupaten,Kabupaten Pelalawan,Pelalawan,22746128B44055596539945,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B43122306499336,33.27,33.27,33,Jawa Tengah,Pemalang,Kabupaten,Kabupaten Pemalang,Pemalang,22746128B43122306499336,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B96540112180119,64.09,64.09,64,Kalimantan Timur,Penajam Paser Utara,Kabupaten,Kabupaten Penajam Paser Utara,Penajam Paser Utara,22746128B96540112180119,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B2393542990028,16.12,16.12,16,Sumatera Selatan,Penukal Abab Lematang Ilir,Kabupaten,Kabupaten Penukal Abab Lematang Ilir,Penukal Abab Lematang Ilir,22746128B2393542990028,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B94381737455512,18.09,18.09,18,Lampung,Pesawaran,Kabupaten,Kabupaten Pesawaran,Pesawaran,22746128B94381737455512,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B87029922352837,18.13,18.13,18,Lampung,Pesisir Barat,Kabupaten,Kabupaten Pesisir Barat,Pesisir Barat,22746128B87029922352837,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B35993392452682,13.02,13.02,13,Sumatera Barat,Pesisir Selatan,Kabupaten,Kabupaten Pesisir Selatan,Pesisir Selatan,22746128B35993392452682,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B35853530005037,11.09,11.09,11,Aceh,Pidie,Kabupaten,Kabupaten Pidie,Pidie,22746128B35853530005037,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B77747107542596,11.18,11.18,11,Aceh,Pidie Jaya,Kabupaten,Kabupaten Pidie Jaya,Pidie Jaya,22746128B77747107542596,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B71783882222616,73.15,73.15,73,Sulawesi Selatan,Pinrang,Kabupaten,Kabupaten Pinrang,Pinrang,22746128B71783882222616,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B36723886609479,75.03,75.03,75,Gorontalo,Pohuwato,Kabupaten,Kabupaten Pohuwato,Pohuwato,22746128B36723886609479,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B50766380968306,76.02,76.02,76,Sulawesi Barat,Polewali Mandar,Kabupaten,Kabupaten Polewali Mandar,Polewali Mandar,22746128B50766380968306,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B39928875112308,35.02,35.02,35,Jawa Timur,Ponorogo,Kabupaten,Kabupaten Ponorogo,Ponorogo,22746128B39928875112308,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B71918225941207,72.04,72.04,72,Sulawesi Tengah,Poso,Kabupaten,Kabupaten Poso,Poso,22746128B71918225941207,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B80903663444835,18.10,18.10,18,Lampung,Pringsewu,Kabupaten,Kabupaten Pringsewu,Pringsewu,22746128B80903663444835,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B57336658570108,,,,,Probolinggo,Unresolved,Probolinggo,Probolinggo,22746128B57336658570108,Kota Probolinggo | Jawa Timur | 35.74; Probolinggo | Jawa Timur | 35.13,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B75083695068268,62.10,62.10,62,Kalimantan Tengah,Pulang Pisau,Kabupaten,Kabupaten Pulang Pisau,Pulang Pisau,22746128B75083695068268,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B67952855762127,82.07,82.07,82,Maluku Utara,Pulau Morotai,Kabupaten,Kabupaten Pulau Morotai,Pulau Morotai,22746128B67952855762127,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B98781354669228,82.08,82.08,82,Maluku Utara,Pulau Taliabu,Kabupaten,Kabupaten Pulau Taliabu,Pulau Taliabu,22746128B98781354669228,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B1222572676249,94.33,94.33,94,Papua,Puncak,Kabupaten,Kabupaten Puncak,Puncak,22746128B1222572676249,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B50358350022934,94.11,94.11,94,Papua,Puncak Jaya,Kabupaten,Kabupaten Puncak Jaya,Puncak Jaya,22746128B50358350022934,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B86887436396051,33.03,33.03,33,Jawa Tengah,Purbalingga,Kabupaten,Kabupaten Purbalingga,Purbalingga,22746128B86887436396051,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B43709097539954,32.14,32.14,32,Jawa Barat,Purwakarta,Kabupaten,Kabupaten Purwakarta,Purwakarta,22746128B43709097539954,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B47019757463267,33.06,33.06,33,Jawa Tengah,Purworejo,Kabupaten,Kabupaten Purworejo,Purworejo,22746128B47019757463267,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B90221566890304,91.08,91.08,91,Papua Barat,Raja Ampat,Kabupaten,Kabupaten Raja Ampat,Raja Ampat,22746128B90221566890304,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B47928451075254,17.02,17.02,17,Bengkulu,Rejang Lebong,Kabupaten,Kabupaten Rejang Lebong,Rejang Lebong,22746128B47928451075254,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B94981829239468,33.17,33.17,33,Jawa Tengah,Rembang,Kabupaten,Kabupaten Rembang,Rembang,22746128B94981829239468,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B71759944188311,14.09,14.09,14,Riau,Rokan Hilir,Kabupaten,Kabupaten Rokan Hilir,Rokan Hilir,22746128B71759944188311,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B35208725321264,14.07,14.07,14,Riau,Rokan Hulu,Kabupaten,Kabupaten Rokan Hulu,Rokan Hulu,22746128B35208725321264,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B61006797400672,53.14,53.14,53,Nusa Tenggara Timur,Rote Ndao,Kabupaten,Kabupaten Rote Ndao,Rote Ndao,22746128B61006797400672,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B67076907647447,53.20,53.20,53,Nusa Tenggara Timur,Sabu Raijua,Kabupaten,Kabupaten Sabu Raijua,Sabu Raijua,22746128B67076907647447,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B87993072617697,61.01,61.01,61,Kalimantan Barat,Sambas,Kabupaten,Kabupaten Sambas,Sambas,22746128B87993072617697,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B81816662901100,12.17,12.17,12,Sumatera Utara,Samosir,Kabupaten,Kabupaten Samosir,Samosir,22746128B81816662901100,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B2542813239591,35.27,35.27,35,Jawa Timur,Sampang,Kabupaten,Kabupaten Sampang,Sampang,22746128B2542813239591,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B74989070523542,61.05,61.05,61,Kalimantan Barat,Sanggau,Kabupaten,Kabupaten Sanggau,Sanggau,22746128B74989070523542,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B27261093121909,94.19,94.19,94,Papua,Sarmi,Kabupaten,Kabupaten Sarmi,Sarmi,22746128B27261093121909,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B44731308508060,15.03,15.03,15,Jambi,Sarolangun,Kabupaten,Kabupaten Sarolangun,Sarolangun,22746128B44731308508060,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B16160803458764,61.09,61.09,61,Kalimantan Barat,Sekadau,Kabupaten,Kabupaten Sekadau,Sekadau,22746128B16160803458764,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B87861638449066,17.05,17.05,17,Bengkulu,Seluma,Kabupaten,Kabupaten Seluma,Seluma,22746128B87861638449066,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B46914217687538,,,,,Semarang,Unresolved,Semarang,Semarang,22746128B46914217687538,Kota Semarang | Jawa Tengah | 33.74; Semarang | Jawa Tengah | 33.22,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B92585048181027,81.06,81.06,81,Maluku,Seram Bagian Barat,Kabupaten,Kabupaten Seram Bagian Barat,Seram Bagian Barat,22746128B92585048181027,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B38603798591380,81.07,81.07,81,Maluku,Seram Bagian Timur,Kabupaten,Kabupaten Seram Bagian Timur,Seram Bagian Timur,22746128B38603798591380,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B3242616561013,,,,,Serang,Unresolved,Serang,Serang,22746128B3242616561013,Kota Serang | Banten | 36.73; Serang | Banten | 36.04,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B52277249956552,12.18,12.18,12,Sumatera Utara,Serdang Bedagai,Kabupaten,Kabupaten Serdang Bedagai,Serdang Bedagai,22746128B52277249956552,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B10156150641021,62.08,62.08,62,Kalimantan Tengah,Seruyan,Kabupaten,Kabupaten Seruyan,Seruyan,22746128B10156150641021,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B48036345674071,14.05,14.05,14,Riau,Siak,Kabupaten,Kabupaten Siak,Siak,22746128B48036345674071,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B24839603722983,71.08,71.08,71,Sulawesi Utara,Siau Tagulandang Biaro,Kabupaten,Kabupaten Siau Tagulandang Biaro,Siau Tagulandang Biaro,22746128B24839603722983,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B89870320898123,73.14,73.14,73,Sulawesi Selatan,Sidenreng Rappang,Kabupaten,Kabupaten Sidenreng Rappang,Sidenreng Rappang,22746128B89870320898123,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B7257810863239,35.15,35.15,35,Jawa Timur,Sidoarjo,Kabupaten,Kabupaten Sidoarjo,Sidoarjo,22746128B7257810863239,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B27078250924142,72.10,72.10,72,Sulawesi Tengah,Sigi,Kabupaten,Kabupaten Sigi,Sigi,22746128B27078250924142,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B5140836931072,13.04,13.04,13,Sumatera Barat,Sijunjung,Kabupaten,Kabupaten Sijunjung,Sijunjung,22746128B5140836931072,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B25889265457696,53.10,53.10,53,Nusa Tenggara Timur,Sikka,Kabupaten,Kabupaten Sikka,Sikka,22746128B25889265457696,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B18371020983209,12.09,12.09,12,Sumatera Utara,Simalungun,Kabupaten,Kabupaten Simalungun,Simalungun,22746128B18371020983209,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B32199422560180,11.01,11.01,11,Aceh,Simeulue,Kabupaten,Kabupaten Simeulue,Simeulue,22746128B32199422560180,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B62270956264702,73.07,73.07,73,Sulawesi Selatan,Sinjai,Kabupaten,Kabupaten Sinjai,Sinjai,22746128B62270956264702,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B74245273608062,61.07,61.07,61,Kalimantan Barat,Sintang,Kabupaten,Kabupaten Sintang,Sintang,22746128B74245273608062,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B65817775308435,35.12,35.12,35,Jawa Timur,Situbondo,Kabupaten,Kabupaten Situbondo,Situbondo,22746128B65817775308435,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B68764842139539,34.04,34.04,34,Daerah Istimewa Yogyakarta,Sleman,Kabupaten,Kabupaten Sleman,Sleman,22746128B68764842139539,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B59065860162276,,,,,Solok,Unresolved,Solok,Solok,22746128B59065860162276,Kota Solok | Sumatera Barat | 13.72; Solok | Sumatera Barat | 13.03,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B25846553351835,13.10,13.10,13,Sumatera Barat,Solok Selatan,Kabupaten,Kabupaten Solok Selatan,Solok Selatan,22746128B25846553351835,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B93867843889604,73.12,73.12,73,Sulawesi Selatan,Soppeng,Kabupaten,Kabupaten Soppeng,Soppeng,22746128B93867843889604,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B25112391877259,,,,,Sorong,Unresolved,Sorong,Sorong,22746128B25112391877259,Kota Sorong | Papua Barat | 91.71; Sorong | Papua Barat | 91.07,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B99267537228675,91.06,91.06,91,Papua Barat,Sorong Selatan,Kabupaten,Kabupaten Sorong Selatan,Sorong Selatan,22746128B99267537228675,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B28263166501815,33.14,33.14,33,Jawa Tengah,Sragen,Kabupaten,Kabupaten Sragen,Sragen,22746128B28263166501815,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B90150108137034,32.13,32.13,32,Jawa Barat,Subang,Kabupaten,Kabupaten Subang,Subang,22746128B90150108137034,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B66929526216355,,,,,Sukabumi,Unresolved,Sukabumi,Sukabumi,22746128B66929526216355,Kota Sukabumi | Jawa Barat | 32.72; Sukabumi | Jawa Barat | 32.02,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B44365111458704,62.06,62.06,62,Kalimantan Tengah,Sukamara,Kabupaten,Kabupaten Sukamara,Sukamara,22746128B44365111458704,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B41417259813102,33.11,33.11,33,Jawa Tengah,Sukoharjo,Kabupaten,Kabupaten Sukoharjo,Sukoharjo,22746128B41417259813102,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B3578697728098,53.01,53.01,53,Nusa Tenggara Timur,Sumba Barat,Kabupaten,Kabupaten Sumba Barat,Sumba Barat,22746128B3578697728098,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B80160169684098,53.17,53.17,53,Nusa Tenggara Timur,Sumba Barat Daya,Kabupaten,Kabupaten Sumba Barat Daya,Sumba Barat Daya,22746128B80160169684098,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B11743482298506,53.16,53.16,53,Nusa Tenggara Timur,Sumba Tengah,Kabupaten,Kabupaten Sumba Tengah,Sumba Tengah,22746128B11743482298506,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B15873256673931,53.02,53.02,53,Nusa Tenggara Timur,Sumba Timur,Kabupaten,Kabupaten Sumba Timur,Sumba Timur,22746128B15873256673931,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B848155691224,52.04,52.04,52,Nusa Tenggara Barat,Sumbawa,Kabupaten,Kabupaten Sumbawa,Sumbawa,22746128B848155691224,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B87271379033569,52.07,52.07,52,Nusa Tenggara Barat,Sumbawa Barat,Kabupaten,Kabupaten Sumbawa Barat,Sumbawa Barat,22746128B87271379033569,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B19624873108228,32.11,32.11,32,Jawa Barat,Sumedang,Kabupaten,Kabupaten Sumedang,Sumedang,22746128B19624873108228,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B46307112426649,35.29,35.29,35,Jawa Timur,Sumenep,Kabupaten,Kabupaten Sumenep,Sumenep,22746128B46307112426649,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B73598541988454,94.27,94.27,94,Papua,Supiori,Kabupaten,Kabupaten Supiori,Supiori,22746128B73598541988454,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B29828162207979,63.09,63.09,63,Kalimantan Selatan,Tabalong,Kabupaten,Kabupaten Tabalong,Tabalong,22746128B29828162207979,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B4646422714630,51.02,51.02,51,Bali,Tabanan,Kabupaten,Kabupaten Tabanan,Tabanan,22746128B4646422714630,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B33549586615312,73.05,73.05,73,Sulawesi Selatan,Takalar,Kabupaten,Kabupaten Takalar,Takalar,22746128B33549586615312,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B68810971865676,91.09,91.09,91,Papua Barat,Tambrauw,Kabupaten,Kabupaten Tambrauw,Tambrauw,22746128B68810971865676,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B22343651246279,65.03,65.03,65,Kalimantan Utara,Tana Tidung,Kabupaten,Kabupaten Tana Tidung,Tana Tidung,22746128B22343651246279,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B55477646801661,73.18,73.18,73,Sulawesi Selatan,Tana Toraja,Kabupaten,Kabupaten Tana Toraja,Tana Toraja,22746128B55477646801661,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B5843223707622,63.10,63.10,63,Kalimantan Selatan,Tanah Bumbu,Kabupaten,Kabupaten Tanah Bumbu,Tanah Bumbu,22746128B5843223707622,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B43985885623603,13.05,13.05,13,Sumatera Barat,Tanah Datar,Kabupaten,Kabupaten Tanah Datar,Tanah Datar,22746128B43985885623603,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B54914598899185,63.01,63.01,63,Kalimantan Selatan,Tanah Laut,Kabupaten,Kabupaten Tanah Laut,Tanah Laut,22746128B54914598899185,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B62876177397182,,,,,Tangerang,Unresolved,Tangerang,Tangerang,22746128B62876177397182,Kota Tangerang | Banten | 36.71; Tangerang | Banten | 36.03,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B69666188283297,18.02,18.02,18,Lampung,Tanggamus,Kabupaten,Kabupaten Tanggamus,Tanggamus,22746128B69666188283297,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B97653119007289,15.07,15.07,15,Jambi,Tanjung Jabung Barat,Kabupaten,Kabupaten Tanjung Jabung Barat,Tanjung Jabung Barat,22746128B97653119007289,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B13468366985120,15.06,15.06,15,Jambi,Tanjung Jabung Timur,Kabupaten,Kabupaten Tanjung Jabung Timur,Tanjung Jabung Timur,22746128B13468366985120,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B22210082667393,12.03,12.03,12,Sumatera Utara,Tapanuli Selatan,Kabupaten,Kabupaten Tapanuli Selatan,Tapanuli Selatan,22746128B22210082667393,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B86210793324026,12.04,12.04,12,Sumatera Utara,Tapanuli Tengah,Kabupaten,Kabupaten Tapanuli Tengah,Tapanuli Tengah,22746128B86210793324026,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B99937545443202,12.05,12.05,12,Sumatera Utara,Tapanuli Utara,Kabupaten,Kabupaten Tapanuli Utara,Tapanuli Utara,22746128B99937545443202,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B54842505361870,63.05,63.05,63,Kalimantan Selatan,Tapin,Kabupaten,Kabupaten Tapin,Tapin,22746128B54842505361870,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B89217704079934,,,,,Tasikmalaya,Unresolved,Tasikmalaya,Tasikmalaya,22746128B89217704079934,Kota Tasikmalaya | Jawa Barat | 32.78; Tasikmalaya | Jawa Barat | 32.06,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B61304276790881,15.08,15.08,15,Jambi,Tebo,Kabupaten,Kabupaten Tebo,Tebo,22746128B61304276790881,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B39713682939315,,,,,Tegal,Unresolved,Tegal,Tegal,22746128B39713682939315,Kota Tegal | Jawa Tengah | 33.76; Tegal | Jawa Tengah | 33.28,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B11480476919105,91.04,91.04,91,Papua Barat,Teluk Bintuni,Kabupaten,Kabupaten Teluk Bintuni,Teluk Bintuni,22746128B11480476919105,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B47515282892276,91.03,91.03,91,Papua Barat,Teluk Wondama,Kabupaten,Kabupaten Teluk Wondama,Teluk Wondama,22746128B47515282892276,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B37534287210764,33.23,33.23,33,Jawa Tengah,Temanggung,Kabupaten,Kabupaten Temanggung,Temanggung,22746128B37534287210764,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B39495189442435,53.04,53.04,53,Nusa Tenggara Timur,Timor Tengah Selatan,Kabupaten,Kabupaten Timor Tengah Selatan,Timor Tengah Selatan,22746128B39495189442435,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B66987763142599,53.05,53.05,53,Nusa Tenggara Timur,Timor Tengah Utara,Kabupaten,Kabupaten Timor Tengah Utara,Timor Tengah Utara,22746128B66987763142599,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B48431928866564,12.06,12.06,12,Sumatera Utara,Toba Samosir,Kabupaten,Kabupaten Toba Samosir,Toba Samosir,22746128B48431928866564,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B20933115656615,72.09,72.09,72,Sulawesi Tengah,Tojo Una-Una,Kabupaten,Kabupaten Tojo Una-Una,Tojo Una-Una,22746128B20933115656615,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
